GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",1561,276,29,47,20,31,30,49,14,26,22,37,46,53,0,16,0,16,0,16,0,16,58,69,40,48,100,75,176,137,217,136,809,207
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",828,194,11,19,16,25,17,27,0,16,0,16,76,80,0,16,0,16,0,16,0,16,94,78,120,115,153,76,41,41,112,70,188,88
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",160,46,5,7,0,11,0,11,0,11,0,11,0,11,7,10,0,11,0,11,11,17,4,7,6,9,30,23,7,11,4,7,86,34
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",74,29,0,11,4,7,0,11,0,11,4,7,0,11,0,11,0,11,4,6,0,11,4,6,0,11,14,21,9,9,7,9,28,16
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",195,61,12,20,0,11,0,11,0,11,0,11,0,11,6,9,0,11,0,11,0,11,0,11,30,30,5,7,0,11,6,10,136,40
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",296,71,0,11,0,11,13,15,0,11,0,11,0,11,0,11,0,11,10,15,0,11,6,9,0,11,7,12,0,11,55,36,205,59
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",341,77,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,16,17,18,19,35,29,0,11,34,28,222,66
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",577,117,19,21,0,11,26,25,2,6,26,28,26,27,0,11,0,11,0,11,0,11,20,21,46,45,50,55,83,59,21,18,258,78
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",619,142,0,11,0,11,0,11,0,11,0,11,0,11,0,11,53,64,0,11,18,28,0,11,13,21,135,78,55,54,58,57,287,124
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",760,160,60,65,16,26,0,11,60,53,0,11,3,16,0,11,0,11,0,11,71,68,26,41,16,27,26,32,0,11,183,100,299,100
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",1890,385,33,52,0,16,0,16,0,16,80,91,0,16,27,45,59,73,0,16,0,16,42,69,96,103,212,155,95,91,253,167,993,282
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",6,12,0,11,0,11,0,11,0,11,0,11,6,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",869,167,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,29,0,11,26,32,116,84,51,45,12,21,170,97,472,147
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",920,192,0,16,76,83,73,108,0,16,31,49,24,38,64,65,0,16,0,16,63,61,40,47,111,79,0,16,121,105,185,115,132,102
