GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1400000US17031240300,17031240300,"Census Tract 2403, Cook County, Illinois",263,53,2,7,0,11,0,11,0,11,0,11,0,11,0,11,10,16,5,8,0,11,0,11,35,26,22,20,13,14,34,25,142,46
1400000US17031240500,17031240500,"Census Tract 2405, Cook County, Illinois",490,92,4,8,0,11,0,11,10,15,10,15,0,11,0,11,28,43,0,11,6,10,14,1,13,15,97,65,81,43,132,60,95,47
1400000US17031240600,17031240600,"Census Tract 2406, Cook County, Illinois",312,82,20,25,37,37,91,68,0,11,6,9,0,11,0,11,0,11,0,11,0,11,13,15,7,8,36,30,6,8,35,28,61,44
1400000US17031240700,17031240700,"Census Tract 2407, Cook County, Illinois",379,101,19,22,33,37,30,38,58,72,12,17,25,38,0,11,0,11,0,11,51,36,51,60,6,9,22,20,10,16,13,14,49,53
1400000US17031240800,17031240800,"Census Tract 2408, Cook County, Illinois",289,62,50,33,8,12,0,11,25,26,8,12,25,29,13,15,0,11,20,23,45,36,17,21,54,33,15,13,7,11,0,11,2,4
1400000US17031240900,17031240900,"Census Tract 2409, Cook County, Illinois",198,55,17,19,0,11,10,14,10,10,9,14,0,11,22,23,0,11,23,25,10,17,23,20,8,9,43,31,15,22,8,10,0,11
1400000US17031241000,17031241000,"Census Tract 2410, Cook County, Illinois",432,76,45,38,34,35,30,25,31,28,40,38,28,26,92,53,4,6,31,26,7,9,6,10,9,11,17,20,27,21,18,22,13,12
1400000US17031241100,17031241100,"Census Tract 2411, Cook County, Illinois",761,135,34,35,41,40,28,24,61,44,26,31,60,52,30,30,51,48,60,45,80,40,17,27,49,40,144,83,17,17,23,23,40,34
1400000US17031241200,17031241200,"Census Tract 2412, Cook County, Illinois",376,77,18,22,0,11,30,29,1,4,5,8,0,11,1,4,12,19,11,15,35,44,39,32,35,23,35,22,40,31,48,35,66,36
1400000US17031241300,17031241300,"Census Tract 2413, Cook County, Illinois",273,60,5,10,21,21,46,42,14,21,0,11,0,11,32,3,0,11,4,7,5,7,11,17,22,19,28,20,9,10,49,36,27,23
1400000US17031241400,17031241400,"Census Tract 2414, Cook County, Illinois",1028,211,82,92,61,67,14,22,18,27,0,16,11,21,0,16,11,16,0,16,84,85,37,37,54,43,192,137,29,38,176,87,259,121
1400000US17031241500,17031241500,"Census Tract 2415, Cook County, Illinois",405,113,0,11,0,11,9,15,17,22,0,11,30,40,6,10,0,11,10,16,63,55,0,11,30,36,36,33,32,48,69,47,103,49
1400000US17031241600,17031241600,"Census Tract 2416, Cook County, Illinois",555,97,25,26,0,11,18,26,16,26,16,13,14,21,36,42,19,14,21,34,0,11,48,43,83,52,21,22,41,41,77,53,120,58
1400000US17031242000,17031242000,"Census Tract 2420, Cook County, Illinois",628,174,0,11,34,31,59,68,87,74,18,27,0,11,12,18,11,18,16,26,76,65,30,29,61,58,52,43,38,41,84,64,50,43
1400000US17031242100,17031242100,"Census Tract 2421, Cook County, Illinois",553,94,0,11,6,11,8,12,8,11,0,11,13,25,21,32,18,25,0,11,51,25,16,19,67,49,21,19,81,54,93,59,150,74
1400000US17031242200,17031242200,"Census Tract 2422, Cook County, Illinois",730,132,0,11,42,35,0,11,11,18,13,19,9,14,0,11,44,42,21,34,0,11,67,43,107,51,31,31,90,56,48,35,247,84
1400000US17031242300,17031242300,"Census Tract 2423, Cook County, Illinois",661,109,11,16,0,11,10,16,40,51,40,41,7,12,0,11,30,33,17,18,66,47,32,31,69,58,114,57,58,48,35,36,132,62
1400000US17031242400,17031242400,"Census Tract 2424, Cook County, Illinois",530,110,0,11,7,11,59,49,34,38,20,33,44,39,0,11,23,27,0,11,23,24,17,17,83,49,66,54,33,27,96,50,25,23
1400000US17031242500,17031242500,"Census Tract 2425, Cook County, Illinois",726,141,27,32,20,30,26,30,57,38,81,58,28,26,42,42,73,62,33,40,42,35,131,67,76,59,30,33,14,17,46,40,0,11
1400000US17031242600,17031242600,"Census Tract 2426, Cook County, Illinois",971,224,70,71,0,16,47,45,117,95,80,61,137,104,13,20,0,16,17,28,48,59,61,50,142,85,39,37,62,76,112,81,26,28
1400000US17031242700,17031242700,"Census Tract 2427, Cook County, Illinois",440,71,53,49,42,33,120,59,60,48,8,18,0,11,0,11,14,19,15,21,36,27,14,20,26,23,0,11,34,28,12,14,6,9
1400000US17031242800,17031242800,"Census Tract 2428, Cook County, Illinois",354,75,13,22,23,27,0,11,26,27,25,27,23,33,0,11,8,12,6,10,11,15,69,49,15,17,15,16,29,27,65,50,26,22
1400000US17031242900,17031242900,"Census Tract 2429, Cook County, Illinois",315,93,0,11,0,11,8,10,54,46,28,41,0,11,22,27,0,11,0,11,24,38,7,12,24,22,36,29,15,13,38,32,59,29
1400000US17031243000,17031243000,"Census Tract 2430, Cook County, Illinois",647,110,3,11,0,11,48,47,69,61,0,11,43,47,12,14,3,17,12,21,82,71,48,54,99,72,75,43,58,38,23,27,72,48
1400000US17031243100,17031243100,"Census Tract 2431, Cook County, Illinois",562,102,0,11,26,35,29,33,65,47,0,11,17,20,20,32,42,40,6,9,33,32,63,63,23,30,53,42,32,36,80,44,73,44
1400000US17031243200,17031243200,"Census Tract 2432, Cook County, Illinois",394,72,0,11,0,11,24,29,0,11,8,13,12,18,27,28,0,11,22,28,25,33,31,31,35,25,14,17,16,17,81,56,99,47
1400000US17031243300,17031243300,"Census Tract 2433, Cook County, Illinois",514,100,31,47,14,15,7,11,62,46,14,15,6,10,7,10,8,12,26,33,19,23,19,21,60,44,70,49,84,52,20,18,67,43
1400000US17031243400,17031243400,"Census Tract 2434, Cook County, Illinois",488,119,8,12,30,40,18,17,39,37,48,47,6,10,44,49,9,15,18,24,9,14,8,12,58,51,44,37,55,46,39,44,55,29
1400000US17031243500,17031243500,"Census Tract 2435, Cook County, Illinois",537,106,56,52,0,11,21,32,9,14,22,36,0,11,0,11,0,11,8,11,33,45,22,35,42,30,88,51,31,26,48,31,157,62
1400000US17031250200,17031250200,"Census Tract 2502, Cook County, Illinois",654,80,21,28,60,40,27,22,26,25,39,28,73,55,57,48,47,33,12,15,89,42,61,54,44,39,46,24,31,23,21,21,0,11
1400000US17031250300,17031250300,"Census Tract 2503, Cook County, Illinois",1103,127,129,74,53,39,119,89,52,43,103,58,109,60,80,60,74,63,27,31,65,54,60,39,126,72,61,53,8,13,27,39,10,17
1400000US17031250400,17031250400,"Census Tract 2504, Cook County, Illinois",1334,178,103,87,57,65,123,85,73,70,70,70,127,77,66,71,45,42,57,44,124,78,119,64,142,76,79,75,84,67,41,51,24,29
1400000US17031250500,17031250500,"Census Tract 2505, Cook County, Illinois",1871,180,61,73,97,108,12,20,51,64,20,34,71,60,41,36,73,61,13,20,128,75,204,95,291,134,289,127,114,74,270,149,136,81
1400000US17031250600,17031250600,"Census Tract 2506, Cook County, Illinois",936,102,68,44,31,32,32,26,106,66,33,35,50,39,45,40,18,14,37,36,94,53,138,59,166,60,52,35,17,21,49,44,0,11
1400000US17031250700,17031250700,"Census Tract 2507, Cook County, Illinois",1392,194,240,121,74,68,123,81,190,91,163,114,90,95,74,68,19,34,37,29,63,68,70,58,126,84,98,74,0,16,15,26,10,18
1400000US17031250800,17031250800,"Census Tract 2508, Cook County, Illinois",579,88,80,61,43,54,40,30,0,11,81,60,37,33,64,35,4,6,31,27,48,40,50,27,58,50,11,11,24,29,0,11,8,13
1400000US17031251000,17031251000,"Census Tract 2510, Cook County, Illinois",256,52,24,21,17,20,46,38,15,28,19,21,25,33,8,13,8,13,10,13,0,11,68,22,6,9,0,11,0,11,7,12,3,5
1400000US17031251100,17031251100,"Census Tract 2511, Cook County, Illinois",1019,148,143,71,154,76,56,38,28,31,80,58,106,71,42,37,41,37,61,48,31,30,73,52,90,64,66,44,48,39,0,11,0,11
1400000US17031251200,17031251200,"Census Tract 2512, Cook County, Illinois",891,142,116,79,38,42,39,32,43,50,51,45,77,70,23,25,108,91,31,26,70,70,104,53,110,64,42,41,23,29,8,13,8,13
1400000US17031251300,17031251300,"Census Tract 2513, Cook County, Illinois",1152,129,144,71,33,32,107,71,151,86,81,50,81,50,68,51,72,47,19,21,113,67,82,56,96,58,97,56,0,11,0,11,8,14
1400000US17031251400,17031251400,"Census Tract 2514, Cook County, Illinois",867,142,86,65,89,67,68,57,96,63,55,61,40,45,89,59,29,36,58,39,41,45,58,40,59,41,22,28,37,31,28,31,12,17
1400000US17031251500,17031251500,"Census Tract 2515, Cook County, Illinois",791,112,78,44,48,48,65,48,42,45,51,42,81,63,52,45,64,51,50,42,40,38,59,48,63,45,52,38,7,11,15,17,24,33
1400000US17031251600,17031251600,"Census Tract 2516, Cook County, Illinois",726,120,42,42,74,60,45,39,68,64,0,11,114,74,7,14,74,61,55,59,109,76,41,42,40,27,48,56,9,16,0,11,0,11
1400000US17031251700,17031251700,"Census Tract 2517, Cook County, Illinois",346,58,45,32,21,28,70,53,40,33,28,27,36,36,15,15,4,9,17,19,14,19,32,32,20,22,0,11,4,6,0,11,0,11
1400000US17031251800,17031251800,"Census Tract 2518, Cook County, Illinois",1147,124,272,91,70,49,169,82,94,56,61,50,43,40,12,19,31,38,103,66,58,42,61,41,115,61,37,38,0,11,0,11,21,33
1400000US17031251900,17031251900,"Census Tract 2519, Cook County, Illinois",1212,163,193,80,88,75,183,106,162,82,87,54,29,36,49,48,84,55,26,34,60,52,121,82,20,30,40,46,31,37,0,16,39,48
1400000US17031252000,17031252000,"Census Tract 2520, Cook County, Illinois",1268,226,113,96,158,112,152,114,237,111,72,71,66,66,50,54,48,62,95,75,83,78,83,66,86,51,0,16,25,40,0,16,0,16
1400000US17031252101,17031252101,"Census Tract 2521.01, Cook County, Illinois",378,90,45,39,34,44,58,49,16,26,26,41,22,35,74,53,0,11,0,11,76,50,0,11,10,13,17,20,0,11,0,11,0,11
1400000US17031252102,17031252102,"Census Tract 2521.02, Cook County, Illinois",1288,202,134,76,50,49,136,92,136,90,140,89,110,96,80,66,98,97,73,59,22,28,56,49,162,77,71,65,20,29,0,16,0,16
1400000US17031252201,17031252201,"Census Tract 2522.01, Cook County, Illinois",548,100,70,55,91,59,56,63,4,6,4,7,11,20,50,60,37,39,31,38,21,34,17,18,122,56,25,31,9,15,0,11,0,11
1400000US17031252202,17031252202,"Census Tract 2522.02, Cook County, Illinois",1160,172,197,103,48,48,116,82,99,66,30,35,54,53,145,88,11,19,14,24,68,62,124,76,157,83,39,43,39,40,0,11,19,31
1400000US17031260100,17031260100,"Census Tract 2601, Cook County, Illinois",213,76,59,46,5,7,30,32,32,34,0,11,0,11,18,25,0,11,0,11,19,30,0,11,50,38,0,11,0,11,0,11,0,11
1400000US17031260200,17031260200,"Census Tract 2602, Cook County, Illinois",258,64,69,43,19,22,55,47,13,16,11,19,11,16,30,46,0,11,0,11,19,17,6,9,19,21,0,11,6,8,0,11,0,11
1400000US17031260300,17031260300,"Census Tract 2603, Cook County, Illinois",278,65,102,51,4,6,35,32,0,11,17,27,10,16,38,31,4,7,19,20,26,22,5,7,9,14,9,14,0,11,0,11,0,11
1400000US17031260400,17031260400,"Census Tract 2604, Cook County, Illinois",319,67,23,36,45,40,27,31,42,34,37,31,50,40,10,12,5,9,4,7,47,41,6,9,15,18,8,14,0,11,0,11,0,11
1400000US17031260500,17031260500,"Census Tract 2605, Cook County, Illinois",430,62,125,66,0,11,75,56,0,11,31,26,19,21,36,41,38,37,34,31,44,29,13,15,15,18,0,11,0,11,0,11,0,11
1400000US17031260600,17031260600,"Census Tract 2606, Cook County, Illinois",564,90,108,61,73,48,26,23,27,29,31,29,23,20,0,11,41,39,19,29,53,48,40,30,118,71,5,9,0,11,0,11,0,11
1400000US17031260700,17031260700,"Census Tract 2607, Cook County, Illinois",419,84,92,51,46,38,26,28,65,38,0,11,27,28,6,9,9,16,30,29,35,37,15,18,33,32,19,27,16,23,0,11,0,11
1400000US17031260800,17031260800,"Census Tract 2608, Cook County, Illinois",516,93,118,60,51,34,62,42,48,50,22,20,74,57,18,22,15,16,7,11,17,18,38,43,22,20,6,10,11,17,0,11,7,11
1400000US17031260900,17031260900,"Census Tract 2609, Cook County, Illinois",330,58,116,43,30,31,42,42,9,14,14,20,10,17,0,11,30,34,5,13,0,11,15,21,46,41,13,19,0,11,0,11,0,11
1400000US17031261000,17031261000,"Census Tract 2610, Cook County, Illinois",605,95,89,51,54,34,35,28,35,39,35,40,91,59,0,11,21,24,0,11,56,43,93,63,33,29,13,18,50,41,0,11,0,11
1400000US17031270500,17031270500,"Census Tract 2705, Cook County, Illinois",389,64,114,48,32,20,30,25,34,35,37,29,10,11,0,11,5,8,0,11,55,40,24,22,34,22,0,11,0,11,14,21,0,11
1400000US17031271200,17031271200,"Census Tract 2712, Cook County, Illinois",305,65,52,34,51,37,18,22,0,11,15,12,32,42,11,13,12,19,5,8,13,17,0,11,23,34,0,11,30,35,43,39,0,11
1400000US17031271300,17031271300,"Census Tract 2713, Cook County, Illinois",284,55,109,57,41,45,7,11,17,20,31,33,0,11,9,11,7,10,19,15,5,7,23,19,0,11,0,11,0,11,16,15,0,11
1400000US17031271400,17031271400,"Census Tract 2714, Cook County, Illinois",338,70,80,44,0,11,23,25,17,27,36,30,4,7,10,19,42,38,10,13,27,22,6,10,83,46,0,11,0,11,0,11,0,11
1400000US17031271500,17031271500,"Census Tract 2715, Cook County, Illinois",287,63,79,51,7,12,17,16,18,20,30,25,5,8,24,26,8,14,0,11,0,11,38,32,32,32,0,11,5,8,0,11,24,39
1400000US17031271800,17031271800,"Census Tract 2718, Cook County, Illinois",173,79,21,30,21,26,14,26,0,11,51,47,21,26,0,11,25,31,6,14,0,11,0,11,14,15,0,11,0,11,0,11,0,11
1400000US17031280100,17031280100,"Census Tract 2801, Cook County, Illinois",959,207,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,14,22,19,33,41,40,108,71,201,116,168,113,169,77,239,110
1400000US17031280400,17031280400,"Census Tract 2804, Cook County, Illinois",264,47,106,41,20,17,8,14,0,11,0,11,12,11,0,11,24,25,0,11,45,50,8,11,19,25,6,10,11,17,5,11,0,11
1400000US17031280800,17031280800,"Census Tract 2808, Cook County, Illinois",138,41,22,21,12,14,21,25,9,10,6,10,2,3,8,13,0,11,0,11,15,15,16,14,17,18,6,7,4,6,0,11,0,11
1400000US17031280900,17031280900,"Census Tract 2809, Cook County, Illinois",222,52,60,22,42,36,18,8,52,43,0,11,11,16,0,11,6,16,0,11,0,11,6,8,16,19,0,11,0,11,0,11,11,19
1400000US17031281900,17031281900,"Census Tract 2819, Cook County, Illinois",757,151,72,66,13,21,0,11,0,11,0,11,0,11,0,11,0,11,12,19,38,46,139,97,111,60,70,55,80,54,111,78,111,69
1400000US17031282700,17031282700,"Census Tract 2827, Cook County, Illinois",466,119,95,84,0,11,51,68,48,58,20,31,0,11,31,31,19,31,5,11,40,35,28,26,56,32,21,34,14,17,38,23,0,11
1400000US17031282800,17031282800,"Census Tract 2828, Cook County, Illinois",413,65,6,9,0,11,3,7,12,14,4,6,20,22,74,74,12,15,48,57,21,23,47,41,50,46,76,35,8,11,24,24,8,11
1400000US17031283100,17031283100,"Census Tract 2831, Cook County, Illinois",478,99,73,45,33,30,0,11,23,18,40,36,16,24,10,15,46,36,38,53,39,39,42,39,27,26,8,12,16,18,11,19,56,51
1400000US17031283200,17031283200,"Census Tract 2832, Cook County, Illinois",281,52,24,19,0,11,0,11,31,35,23,23,32,35,0,11,14,18,0,11,4,6,12,13,56,42,11,16,30,30,39,28,5,8
1400000US17031283800,17031283800,"Census Tract 2838, Cook County, Illinois",711,128,64,53,14,18,7,12,27,43,46,43,55,48,24,27,0,11,36,31,16,19,61,48,120,61,56,34,35,26,89,55,61,40
1400000US17031290900,17031290900,"Census Tract 2909, Cook County, Illinois",904,143,270,104,81,55,93,59,51,47,55,41,58,37,16,26,47,43,44,51,16,20,99,60,37,40,15,24,22,32,0,11,0,11
1400000US17031291200,17031291200,"Census Tract 2912, Cook County, Illinois",509,87,166,63,25,25,34,38,10,12,43,35,39,42,33,41,42,48,0,11,56,34,14,15,36,30,6,10,5,8,0,11,0,11
1400000US17031291600,17031291600,"Census Tract 2916, Cook County, Illinois",216,53,47,48,20,23,0,11,27,24,10,16,24,25,8,13,0,11,0,11,16,18,0,11,55,31,0,11,0,11,9,14,0,11
1400000US17031292200,17031292200,"Census Tract 2922, Cook County, Illinois",641,94,121,57,52,40,51,45,116,67,39,40,44,47,19,24,47,33,26,21,29,22,46,36,11,17,15,17,9,12,16,26,0,11
1400000US17031292400,17031292400,"Census Tract 2924, Cook County, Illinois",410,92,119,51,30,27,67,45,25,24,0,11,13,21,27,32,46,35,12,13,27,25,18,23,22,19,0,11,4,6,0,11,0,11
1400000US17031292500,17031292500,"Census Tract 2925, Cook County, Illinois",926,122,98,60,63,44,120,66,94,56,58,45,67,54,60,42,8,13,68,54,90,64,54,42,77,47,49,49,11,15,9,14,0,11
1400000US17031300500,17031300500,"Census Tract 3005, Cook County, Illinois",593,90,37,31,34,38,39,32,24,19,68,48,100,62,84,57,27,32,6,11,77,49,65,41,32,33,0,11,0,11,0,11,0,11
1400000US17031300600,17031300600,"Census Tract 3006, Cook County, Illinois",703,85,45,31,57,42,33,29,54,58,52,40,66,49,71,51,29,29,10,16,76,50,66,38,86,43,15,18,34,44,4,6,5,8
1400000US17031300700,17031300700,"Census Tract 3007, Cook County, Illinois",946,136,85,52,190,94,167,72,69,57,54,49,34,36,50,58,24,26,34,31,45,38,49,44,69,64,38,40,38,29,0,11,0,11
1400000US17031300800,17031300800,"Census Tract 3008, Cook County, Illinois",861,109,52,48,47,45,298,92,41,34,18,32,50,43,48,46,57,72,9,13,55,41,54,42,62,66,51,52,19,30,0,11,0,11
1400000US17031300900,17031300900,"Census Tract 3009, Cook County, Illinois",852,129,71,59,192,99,150,87,48,44,73,61,55,48,19,31,24,28,43,41,31,39,11,17,102,64,11,18,10,16,0,11,12,17
1400000US17031301100,17031301100,"Census Tract 3011, Cook County, Illinois",604,85,94,63,64,50,86,52,59,44,60,39,11,11,28,25,54,47,0,11,37,38,68,38,22,25,0,11,21,23,0,11,0,11
1400000US17031301200,17031301200,"Census Tract 3012, Cook County, Illinois",716,115,66,55,66,54,82,54,93,58,25,26,105,68,75,50,34,38,43,32,81,61,46,33,0,11,0,11,0,11,0,11,0,11
1400000US17031301600,17031301600,"Census Tract 3016, Cook County, Illinois",952,128,73,59,83,66,135,66,107,69,86,62,41,47,97,66,53,48,28,27,102,47,46,52,53,51,40,57,0,11,8,12,0,11
1400000US17031301701,17031301701,"Census Tract 3017.01, Cook County, Illinois",722,106,55,57,43,48,78,73,81,66,35,45,74,55,35,58,28,40,120,84,33,37,60,52,25,33,21,23,34,37,0,11,0,11
1400000US17031301702,17031301702,"Census Tract 3017.02, Cook County, Illinois",794,111,135,79,40,41,38,39,212,119,67,61,73,61,13,21,51,43,9,15,41,54,58,56,23,29,19,31,15,24,0,11,0,11
1400000US17031301801,17031301801,"Census Tract 3018.01, Cook County, Illinois",866,145,117,84,8,13,77,82,95,90,38,43,127,81,136,98,115,82,15,24,48,41,17,28,43,48,12,20,0,11,18,28,0,11
1400000US17031301802,17031301802,"Census Tract 3018.02, Cook County, Illinois",574,112,61,45,74,52,47,34,73,64,0,11,53,46,44,44,118,79,13,17,4,8,24,28,39,43,24,30,0,11,0,11,0,11
1400000US17031301803,17031301803,"Census Tract 3018.03, Cook County, Illinois",972,140,42,49,66,54,168,104,139,96,49,46,78,55,155,100,37,35,30,48,112,72,27,29,32,35,0,11,13,22,17,27,7,11
1400000US17031310200,17031310200,"Census Tract 3102, Cook County, Illinois",297,68,11,19,26,40,29,30,0,11,22,33,45,35,0,11,5,9,5,13,8,13,17,20,51,40,17,20,23,28,16,14,22,22
1400000US17031310300,17031310300,"Census Tract 3103, Cook County, Illinois",324,92,8,14,18,20,27,37,15,16,0,11,10,13,36,21,0,11,0,11,15,15,68,60,26,25,20,19,45,44,36,38,0,11
1400000US17031310400,17031310400,"Census Tract 3104, Cook County, Illinois",273,67,8,12,0,11,48,32,0,11,41,22,31,31,8,12,14,17,8,7,48,41,14,22,27,33,0,11,11,19,11,15,4,7
1400000US17031310500,17031310500,"Census Tract 3105, Cook County, Illinois",364,73,0,11,35,31,94,64,0,11,19,16,41,42,4,7,19,18,11,17,45,44,14,18,54,37,19,24,0,11,0,11,9,15
1400000US17031310600,17031310600,"Census Tract 3106, Cook County, Illinois",799,176,39,46,30,47,97,61,100,70,23,37,114,85,31,52,27,31,36,45,83,68,74,76,62,72,57,56,13,22,13,21,0,16
1400000US17031310700,17031310700,"Census Tract 3107, Cook County, Illinois",274,73,22,26,70,51,24,20,15,19,25,30,0,11,20,23,12,18,0,11,0,11,24,25,40,29,22,34,0,11,0,11,0,11
1400000US17031310800,17031310800,"Census Tract 3108, Cook County, Illinois",924,145,0,11,34,32,99,60,74,56,76,58,104,61,70,54,145,62,22,25,68,49,121,69,82,63,24,25,5,8,0,11,0,11
1400000US17031310900,17031310900,"Census Tract 3109, Cook County, Illinois",1090,145,87,56,114,64,63,49,144,75,94,66,81,54,67,58,9,13,71,52,64,55,111,69,76,46,21,23,22,35,33,25,33,35
1400000US17031320100,17031320100,"Census Tract 3201, Cook County, Illinois",1859,405,65,72,11,19,0,16,23,38,0,16,0,16,12,19,10,16,0,16,25,28,68,76,111,107,455,207,168,108,320,195,591,280
1400000US17031320400,17031320400,"Census Tract 3204, Cook County, Illinois",237,66,0,11,0,11,0,11,0,11,8,10,0,11,0,11,0,11,13,19,0,11,10,12,48,36,14,14,6,9,13,14,125,50
1400000US17031320600,17031320600,"Census Tract 3206, Cook County, Illinois",828,188,30,37,0,11,0,11,0,11,30,40,0,11,21,33,28,31,0,11,26,22,66,49,98,66,76,63,34,29,48,44,371,155
1400000US17031330100,17031330100,"Census Tract 3301, Cook County, Illinois",3149,442,137,157,31,39,80,87,90,137,64,76,21,28,48,68,11,19,56,61,175,144,63,70,319,166,384,187,155,102,538,178,977,331
1400000US17031330200,17031330200,"Census Tract 3302, Cook County, Illinois",898,128,56,56,5,19,0,11,20,20,0,11,13,19,17,22,11,18,49,35,35,44,52,43,90,57,80,53,107,63,146,66,217,84
1400000US17031340300,17031340300,"Census Tract 3403, Cook County, Illinois",448,71,34,40,48,29,40,37,22,17,38,26,0,11,41,27,19,23,11,17,41,29,16,21,54,39,10,11,22,24,52,34,0,11
1400000US17031340400,17031340400,"Census Tract 3404, Cook County, Illinois",429,88,45,33,19,18,16,23,62,52,4,10,48,44,31,36,14,16,9,14,79,45,34,27,55,43,4,7,9,15,0,11,0,11
1400000US17031340500,17031340500,"Census Tract 3405, Cook County, Illinois",318,77,69,51,27,24,0,11,21,23,5,8,0,11,6,9,7,11,0,11,20,18,37,29,75,59,10,11,26,22,8,11,7,10
1400000US17031340600,17031340600,"Census Tract 3406, Cook County, Illinois",228,55,53,31,73,43,38,28,0,11,35,35,10,10,0,11,0,11,4,6,4,6,11,16,0,11,0,11,0,11,0,11,0,11
1400000US17031350100,17031350100,"Census Tract 3501, Cook County, Illinois",249,87,13,22,0,11,8,14,14,22,0,11,27,30,11,17,9,15,31,30,90,56,28,35,11,14,7,11,0,11,0,11,0,11
1400000US17031350400,17031350400,"Census Tract 3504, Cook County, Illinois",265,67,133,54,11,14,30,22,7,8,11,13,8,13,13,16,37,37,0,11,0,11,9,11,6,8,0,11,0,11,0,11,0,11
1400000US17031351000,17031351000,"Census Tract 3510, Cook County, Illinois",621,139,0,11,26,40,28,33,19,31,19,26,10,15,33,28,83,70,14,22,48,43,193,91,85,54,32,37,31,46,0,11,0,11
1400000US17031351100,17031351100,"Census Tract 3511, Cook County, Illinois",546,79,166,64,102,59,73,58,70,46,5,8,49,38,28,32,8,15,0,11,6,9,35,33,0,11,0,11,0,11,0,11,4,7
1400000US17031351400,17031351400,"Census Tract 3514, Cook County, Illinois",298,71,82,50,34,43,23,25,11,16,4,6,11,18,32,32,8,13,0,11,28,33,26,43,15,24,8,13,5,8,0,11,11,15
1400000US17031351500,17031351500,"Census Tract 3515, Cook County, Illinois",79,33,7,13,7,6,0,11,13,13,0,11,23,28,2,4,10,6,0,11,0,11,3,5,0,11,6,9,5,6,3,6,0,11
1400000US17031360200,17031360200,"Census Tract 3602, Cook County, Illinois",434,84,109,75,65,20,50,40,61,43,29,28,9,19,53,51,18,28,5,8,6,9,0,11,15,23,9,18,5,8,0,11,0,11
1400000US17031380100,17031380100,"Census Tract 3801, Cook County, Illinois",382,81,60,43,4,6,71,49,28,30,22,30,12,18,4,7,0,11,14,21,12,19,18,20,22,22,65,53,9,11,17,20,24,25
1400000US17031380200,17031380200,"Census Tract 3802, Cook County, Illinois",292,77,57,38,18,28,19,29,22,35,16,26,9,14,16,20,0,11,38,15,8,12,0,11,39,38,12,19,0,11,5,9,33,42
1400000US17031380500,17031380500,"Census Tract 3805, Cook County, Illinois",196,73,43,36,0,11,24,32,0,11,25,21,13,15,0,11,12,20,0,11,19,28,14,23,15,26,11,17,0,11,20,29,0,11
1400000US17031380700,17031380700,"Census Tract 3807, Cook County, Illinois",149,61,6,9,23,28,6,8,0,11,7,11,0,11,5,8,25,25,0,11,12,19,30,37,11,12,10,16,0,11,9,14,5,10
1400000US17031381200,17031381200,"Census Tract 3812, Cook County, Illinois",472,121,42,57,7,14,0,11,25,40,15,17,64,60,60,29,49,51,0,11,41,36,58,49,58,38,30,41,0,11,23,29,0,11
1400000US17031381400,17031381400,"Census Tract 3814, Cook County, Illinois",375,67,58,54,14,23,10,15,81,44,0,11,5,7,27,29,0,11,23,25,83,61,21,30,30,31,8,13,0,11,9,22,6,10
1400000US17031381500,17031381500,"Census Tract 3815, Cook County, Illinois",24,20,0,11,3,5,3,5,0,11,0,11,8,11,0,11,0,11,0,11,0,11,0,11,10,16,0,11,0,11,0,11,0,11
